トピック,Phi,単語
19,0.0118268012845104,など
19,0.0222069512842473,で
19,0.0229953171070122,は
19,0.000264102550626218,さまざま
19,0.00354896014547968,な
19,0.00092107406959691,意見
19,0.0261487803980715,が
19,0.000658285462008633,掲載
19,0.0101186753351866,さ
19,0.0128779557148635,れ
19,0.0170825734362759,て
19,0.006702423436539,い
19,0.00236641141133243,ます
19,0.0249662316639242,。
19,0.0015780455885676,この
19,0.000789679765802771,中
19,0.0311417639422487,に
19,0.0229953171070122,は
19,0.0454637430558098,、
19,0.00985588672759832,「
19,0.000526891158214495,今回
19,0.00460011457583278,も
19,0.00210362280374416,誤認
19,0.00854194368965693,逮捕
19,0.00354896014547968,な
19,0.0549241329289878,の
19,0.0222069512842473,で
19,0.0229953171070122,は
19,0.00223501710753829,ない
19,0.00118386267718519,か
19,0.00972449242380418,」
19,0.00985588672759832,「
19,0.00013270824683208,主犯
19,0.0229953171070122,は
19,0.000526891158214495,ほか
19,0.0311417639422487,に
19,0.00512569179100934,いる
19,0.0549241329289878,の
19,0.0222069512842473,で
19,0.0229953171070122,は
19,0.00223501710753829,ない
19,0.00118386267718519,か
19,0.00972449242380418,」
19,0.000526891158214495,といった
19,0.000658285462008633,慎重
19,0.00354896014547968,な
19,0.00092107406959691,意見
19,0.0261487803980715,が
19,0.0454637430558098,、
19,0.000395496854420356,これ
19,0.000789679765802771,まで
19,0.0549241329289878,の
19,0.00197222849995002,警察
19,0.0549241329289878,の
19,0.00683381774033313,捜査
19,0.00170943989236174,へ
19,0.0549241329289878,の
19,0.00013270824683208,疑問
19,0.0549241329289878,の
19,0.000395496854420356,声
19,0.000526891158214495,とともに
19,0.0454637430558098,、
19,0.00013270824683208,比較的
19,0.00013270824683208,目立っ
19,0.0170825734362759,て
19,0.006702423436539,い
19,0.00236641141133243,ます
19,0.0249662316639242,。
19,0.000526891158214495,一方
19,0.0222069512842473,で
19,0.0454637430558098,、
19,0.00985588672759832,「
19,0.00972449242380418,容疑
19,0.00919891520862763,者
19,0.0261487803980715,が
19,0.00105246837339105,特定
19,0.0101186753351866,さ
19,0.0015780455885676,れる
19,0.019973248119747,と
19,0.0229953171070122,は
19,0.000264102550626218,思わ
19,0.000526891158214495,なかっ
19,0.0358719588788377,た
19,0.00972449242380418,」
19,0.000526891158214495,といった
19,0.00013270824683208,驚き
19,0.00236641141133243,や
19,0.0454637430558098,、
19,0.00985588672759832,「
19,0.00013270824683208,無関係
19,0.00354896014547968,な
19,0.00013270824683208,人間
19,0.0277255120436011,を
19,0.00013270824683208,巻き込ん
19,0.00354896014547968,だ
19,0.00276059432271485,犯行
19,0.0229953171070122,は
19,0.000264102550626218,許さ
19,0.0128779557148635,れ
19,0.00223501710753829,ない
19,0.00972449242380418,」
19,0.000526891158214495,といった
19,0.0454637430558098,、
19,0.000264102550626218,怒り
19,0.0549241329289878,の
19,0.000395496854420356,声
19,0.00460011457583278,も
19,0.000395496854420356,多く
19,0.000658285462008633,掲載
19,0.0101186753351866,さ
19,0.0128779557148635,れ
19,0.0170825734362759,て
19,0.006702423436539,い
19,0.00236641141133243,ます
19,0.0249662316639242,。
19,0.000526891158214495,今回
19,0.0549241329289878,の
19,0.00827915508206866,事件
19,0.0229953171070122,は
19,0.00262920001892071,インターネット
19,0.0277255120436011,を
19,0.000264102550626218,舞台
19,0.0311417639422487,に
19,0.000264102550626218,起き
19,0.0358719588788377,た
19,0.000526891158214495,だけ
19,0.0311417639422487,に
19,0.0454637430558098,、
19,0.00131525698097932,以前
19,0.00709660634792141,から
19,0.000658285462008633,関心
19,0.0261487803980715,が
19,0.000264102550626218,高く
19,0.0454637430558098,、
19,0.00210362280374416,掲示板
19,0.0118268012845104,など
19,0.0222069512842473,で
19,0.0229953171070122,は
19,0.0454637430558098,、
19,0.000264102550626218,マスコミ
19,0.00223501710753829,報道
19,0.00709660634792141,から
19,0.00013270824683208,一
19,0.00013270824683208,歩
19,0.00013270824683208,引い
19,0.0170825734362759,て
19,0.000264102550626218,独自
19,0.0549241329289878,の
19,0.00013270824683208,考察
19,0.0277255120436011,を
0,0.0309057527539776,巡らせる
19,0.00092107406959691,意見
19,0.0261487803980715,が
19,0.000395496854420356,多く
19,0.00013270824683208,寄せ
19,0.00236641141133243,られ
19,0.0170825734362759,て
19,0.006702423436539,い
19,0.00236641141133243,ます
19,0.0249662316639242,。
0,0.0615055079559356,中国共産党
19,0.00276059432271485,機関
19,0.000264102550626218,紙
19,0.0032861715378914,・
19,0.000526891158214495,人民日報
19,0.000264102550626218,系
19,0.0549241329289878,の
19,0.000526891158214495,環
19,0.000526891158214495,球
19,0.000526891158214495,時報
19,0.0229953171070122,は
19,0.000526891158214495,16
19,0.00735939495550969,日
19,0.00118386267718519,付
19,0.0222069512842473,で
19,0.0454637430558098,、
19,0.00985588672759832,「
19,0.0015780455885676,中国
19,0.0549241329289878,の
19,0.000264102550626218,民間
19,0.0229953171070122,は
19,0.000658285462008633,『
19,0.00131525698097932,琉球
19,0.00131525698097932,独立
19,0.000789679765802771,研究
19,0.00092107406959691,会
19,0.000526891158214495,』
19,0.0277255120436011,を
19,0.000526891158214495,支持
19,0.000264102550626218,す
19,0.000658285462008633,べき
19,0.00354896014547968,だ
19,0.00972449242380418,」
19,0.019973248119747,と
19,0.000658285462008633,主張
19,0.00538848039859761,する
19,0.000526891158214495,社説
19,0.0277255120436011,を
19,0.000658285462008633,掲載
19,0.0189220936893939,し
19,0.0358719588788377,た
19,0.0249662316639242,。
19,0.000264102550626218,本土
19,0.000264102550626218,復帰
19,0.000264102550626218,41
19,0.00144665128477346,年
19,0.0277255120436011,を
19,0.000264102550626218,迎え
19,0.0358719588788377,た
19,0.00210362280374416,沖縄
19,0.00197222849995002,県
19,0.0222069512842473,で
19,0.000264102550626218,15
19,0.00735939495550969,日
19,0.0454637430558098,、
19,0.00105246837339105,日本
19,0.00709660634792141,から
19,0.0549241329289878,の
19,0.00131525698097932,独立
19,0.0311417639422487,に
19,0.000264102550626218,向け
19,0.0454637430558098,、
19,0.000264102550626218,幅広い
19,0.000789679765802771,研究
19,0.0277255120436011,を
19,0.000526891158214495,推進
19,0.00538848039859761,する
19,0.00985588672759832,「
19,0.00131525698097932,琉球
19,0.000264102550626218,民族
19,0.00131525698097932,独立
19,0.000264102550626218,総合
19,0.000789679765802771,研究
19,0.000264102550626218,学会
19,0.00972449242380418,」
19,0.0261487803980715,が
19,0.000264102550626218,発足
19,0.0189220936893939,し
19,0.0358719588788377,た
19,0.00565126900618589,こと
19,0.0277255120436011,を
19,0.00092107406959691,受け
19,0.0454637430558098,、
19,0.00985588672759832,「
19,0.000264102550626218,長期
19,0.000658285462008633,的
19,0.0311417639422487,に
19,0.000264102550626218,見
19,0.0170825734362759,て
19,0.00131525698097932,琉球
19,0.000264102550626218,国
19,0.00604545191756831,（
19,0.00131525698097932,琉球
19,0.000526891158214495,王国
19,0.00604545191756831,）
19,0.000526891158214495,復活
19,0.000789679765802771,運動
19,0.0277255120436011,を
19,0.000526891158214495,推進
19,0.00538848039859761,する
19,0.000264102550626218,重要
19,0.00354896014547968,な
19,0.000264102550626218,勢力
19,0.0311417639422487,に
19,0.00092107406959691,なる
19,0.00972449242380418,」
19,0.019973248119747,と
19,0.000264102550626218,強調
19,0.0249662316639242,。
19,0.00105246837339105,日本
19,0.000264102550626218,国内
19,0.0549241329289878,の
19,0.00985588672759832,「
19,0.00210362280374416,沖縄
19,0.00131525698097932,独立
19,0.000526891158214495,論
19,0.00972449242380418,」
19,0.0311417639422487,に
19,0.000658285462008633,関心
19,0.0277255120436011,を
19,0.000264102550626218,高め
19,0.0170825734362759,て
19,0.00512569179100934,いる
19,0.0249662316639242,。
19,0.00657102913274486,　
19,0.0015780455885676,中国
19,0.0222069512842473,で
19,0.0229953171070122,は
19,0.0454637430558098,、
19,0.000526891158214495,8
19,0.00735939495550969,日
19,0.00118386267718519,付
19,0.0549241329289878,の
19,0.000526891158214495,人民日報
19,0.0261487803980715,が
19,0.00210362280374416,沖縄
19,0.0549241329289878,の
19,0.000264102550626218,帰属
19,0.000395496854420356,に関して
19,0.00985588672759832,「
19,0.000264102550626218,未
19,0.000264102550626218,解決
19,0.00972449242380418,」
19,0.019973248119747,と
19,0.0189220936893939,し
19,0.0454637430558098,、
19,0.00985588672759832,「
19,0.000264102550626218,再議
19,0.000526891158214495,論
19,0.00972449242380418,」
19,0.0277255120436011,を
19,0.000264102550626218,促す
19,0.000264102550626218,論文
19,0.0277255120436011,を
19,0.000264102550626218,発表
19,0.00538848039859761,する
19,0.0118268012845104,など
19,0.0454637430558098,、
19,0.00210362280374416,沖縄
19,0.000526891158214495,に対する
19,0.00105246837339105,日本
19,0.0549241329289878,の
19,0.000526891158214495,主権
19,0.0277255120436011,を
19,0.000264102550626218,否定
19,0.00538848039859761,する
19,0.000526891158214495,論調
19,0.0261487803980715,が
19,0.000264102550626218,相次い
19,0.0222069512842473,で
19,0.00512569179100934,いる
19,0.0249662316639242,。
19,0.000264102550626218,反日
19,0.000526891158214495,論調
19,0.0222069512842473,で
19,0.000264102550626218,知ら
19,0.0015780455885676,れる
19,0.000526891158214495,環
19,0.000526891158214495,球
19,0.000526891158214495,時報
19,0.0229953171070122,は
19,0.000395496854420356,11
19,0.00735939495550969,日
19,0.00118386267718519,付
19,0.0222069512842473,で
19,0.00460011457583278,も
19,0.0454637430558098,、
19,0.00105246837339105,日本
19,0.0261487803980715,が
19,0.0015780455885676,中国
19,0.019973248119747,と
19,0.0549241329289878,の
19,0.000264102550626218,敵対
19,0.000264102550626218,姿勢
19,0.0277255120436011,を
19,0.000264102550626218,強める
19,0.000264102550626218,なら
19,0.0015780455885676,中国
19,0.000264102550626218,政府
19,0.0229953171070122,は
19,0.000264102550626218,立場
19,0.0277255120436011,を
19,0.000264102550626218,変更
19,0.0189220936893939,し
19,0.0454637430558098,、
19,0.00131525698097932,琉球
19,0.000526891158214495,王国
19,0.000526891158214495,復活
19,0.0277255120436011,を
19,0.000395496854420356,目指す
19,0.000264102550626218,組織
19,0.0277255120436011,を
19,0.000526891158214495,支持
19,0.00538848039859761,する
19,0.00565126900618589,こと
19,0.00460011457583278,も
19,0.000264102550626218,提案
19,0.0249662316639242,。
19,0.00210362280374416,沖縄
19,0.0549241329289878,の
19,0.000526891158214495,主権
19,0.0277255120436011,を
19,0.000264102550626218,取り上げ
19,0.0454637430558098,、
19,0.00210362280374416,沖縄
19,0.00197222849995002,県
19,0.0032861715378914,・
19,0.000264102550626218,尖閣諸島
19,0.00604545191756831,（
19,0.0015780455885676,中国
19,0.000395496854420356,名
19,0.0032861715378914,・
19,0.000264102550626218,釣魚
19,0.000264102550626218,島
19,0.00604545191756831,）
19,0.0277255120436011,を
19,0.000264102550626218,めぐり
19,0.000264102550626218,対立
19,0.00538848039859761,する
19,0.000264102550626218,安倍
19,0.000264102550626218,政権
19,0.0277255120436011,を
19,0.000264102550626218,揺さぶる
19,0.000264102550626218,狙い
19,0.0261487803980715,が
19,0.00223501710753829,ある
19,0.0249662316639242,。
19,0.00657102913274486,　
19,0.000526891158214495,16
19,0.00735939495550969,日
19,0.00118386267718519,付
19,0.0549241329289878,の
19,0.000264102550626218,同紙
19,0.000526891158214495,社説
19,0.0229953171070122,は
19,0.00985588672759832,「
19,0.00210362280374416,沖縄
19,0.0549241329289878,の
19,0.00131525698097932,独立
19,0.0311417639422487,に
19,0.0229953171070122,は
19,0.000264102550626218,歴史
19,0.0222069512842473,で
19,0.000264102550626218,伝承
19,0.0101186753351866,さ
19,0.0128779557148635,れ
19,0.0358719588788377,た
19,0.000264102550626218,基礎
19,0.019973248119747,と
19,0.000264102550626218,正当
19,0.00105246837339105,性
19,0.0261487803980715,が
19,0.00197222849995002,あり
19,0.0454637430558098,、
19,0.000264102550626218,仮に
19,0.000264102550626218,真
19,0.0549241329289878,の
19,0.000789679765802771,運動
19,0.0311417639422487,に
19,0.000264102550626218,発展
19,0.000264102550626218,すれ
19,0.000789679765802771,ば
19,0.0454637430558098,、
19,0.00210362280374416,沖縄
19,0.00420593166445037,人
19,0.0549241329289878,の
19,0.000264102550626218,現実
19,0.000658285462008633,的
19,0.00354896014547968,な
19,0.000264102550626218,利益
19,0.0311417639422487,に
19,0.000264102550626218,合致
19,0.00538848039859761,する
19,0.019973248119747,と
19,0.000264102550626218,言える
19,0.00972449242380418,」
19,0.019973248119747,と
19,0.0189220936893939,し
19,0.0358719588788377,た
19,0.00092107406959691,上
19,0.0222069512842473,で
19,0.00985588672759832,「
19,0.0015780455885676,中国
19,0.0229953171070122,は
19,0.000264102550626218,国際
19,0.00092107406959691,法
19,0.0549241329289878,の
19,0.000264102550626218,許す
19,0.000264102550626218,範囲
19,0.0222069512842473,で
19,0.0549241329289878,の
19,0.000264102550626218,後押し
19,0.0277255120436011,を
19,0.000395496854420356,行う
19,0.000658285462008633,べき
19,0.00354896014547968,だ
19,0.00972449242380418,」
19,0.019973248119747,と
19,0.000658285462008633,主張
19,0.0189220936893939,し
19,0.0358719588788377,た
19,0.0249662316639242,。
19,0.00657102913274486,　
19,0.000264102550626218,子宮
19,0.000264102550626218,頸
19,0.00604545191756831,（
19,0.000264102550626218,けい
19,0.00604545191756831,）
19,0.000264102550626218,がん
19,0.0549241329289878,の
19,0.000789679765802771,ワクチン
19,0.0222069512842473,で
19,0.00131525698097932,接種
19,0.000658285462008633,後
19,0.0549241329289878,の
19,0.000264102550626218,健康
19,0.000264102550626218,被害
19,0.0261487803980715,が
19,0.0015780455885676,報告
19,0.0101186753351866,さ
19,0.0128779557148635,れ
19,0.0170825734362759,て
19,0.00512569179100934,いる
19,0.000264102550626218,問題
19,0.0222069512842473,で
19,0.0454637430558098,、
19,0.000264102550626218,厚生
19,0.000264102550626218,労働省
19,0.0549241329289878,の
19,0.000526891158214495,検討
19,0.00092107406959691,会
19,0.0229953171070122,は
19,0.00525708609480348,１
19,0.0015780455885676,６
19,0.00735939495550969,日
19,0.0454637430558098,、
19,0.000264102550626218,因果
19,0.00118386267718519,関係
19,0.0277255120436011,を
19,0.000395496854420356,判断
19,0.00538848039859761,する
19,0.000395496854420356,ため
19,0.0549241329289878,の
19,0.000526891158214495,情報
19,0.0261487803980715,が
19,0.000264102550626218,不足
19,0.0189220936893939,し
19,0.0170825734362759,て
19,0.00512569179100934,いる
19,0.019973248119747,と
19,0.0189220936893939,し
19,0.0454637430558098,、
19,0.00105246837339105,医療
19,0.00276059432271485,機関
19,0.0118268012845104,など
19,0.00709660634792141,から
19,0.0015780455885676,報告
19,0.0101186753351866,さ
19,0.0128779557148635,れ
19,0.0170825734362759,て
19,0.006702423436539,い
19,0.00223501710753829,ない
19,0.000526891158214495,例
19,0.00460011457583278,も
19,0.000264102550626218,含め
19,0.0170825734362759,て
19,0.000264102550626218,調査
19,0.0277255120436011,を
19,0.00131525698097932,進める
19,0.00565126900618589,こと
19,0.0277255120436011,を
19,0.000789679765802771,確認
19,0.0189220936893939,し
19,0.0358719588788377,た
19,0.0249662316639242,。
19,0.00131525698097932,接種
19,0.0549241329289878,の
19,0.000395496854420356,一時
19,0.000264102550626218,中止
19,0.0118268012845104,など
19,0.0229953171070122,は
19,0.000526891158214495,必要
19,0.00223501710753829,ない
19,0.019973248119747,と
19,0.0549241329289878,の
19,0.00092107406959691,意見
19,0.0222069512842473,で
19,0.000526891158214495,一致
19,0.0189220936893939,し
19,0.0358719588788377,た
19,0.0249662316639242,。
19,0.00657102913274486,　
19,0.000264102550626218,厚
19,0.000264102550626218,労
19,0.000264102550626218,省
19,0.0261487803980715,が
19,0.000526891158214495,検討
19,0.00092107406959691,会
19,0.0311417639422487,に
19,0.000264102550626218,示し
19,0.0358719588788377,た
19,0.000264102550626218,資料
19,0.0311417639422487,に
19,0.00197222849995002,よる
19,0.019973248119747,と
19,0.0454637430558098,、
19,0.000789679765802771,販売
19,0.0261487803980715,が
19,0.000264102550626218,開始
19,0.0101186753351866,さ
19,0.0128779557148635,れ
19,0.0358719588788377,た
19,0.00210362280374416,２
19,0.00591405761377417,０
19,0.00591405761377417,０
19,0.0015780455885676,９
19,0.00144665128477346,年
19,0.000264102550626218,１２月
19,0.000658285462008633,以降
19,0.0454637430558098,、
19,0.000264102550626218,３月
19,0.000264102550626218,末
19,0.000264102550626218,時点
19,0.0549241329289878,の
19,0.000264102550626218,副作用
19,0.0015780455885676,報告
19,0.0229953171070122,は
19,0.00525708609480348,１
19,0.0015780455885676,９
19,0.0015780455885676,６
19,0.000789679765802771,８
19,0.00249780571512657,件
19,0.0249662316639242,。
19,0.00131525698097932,接種
19,0.00919891520862763,者
19,0.000526891158214495,数
19,0.0222069512842473,で
19,0.000395496854420356,みる
19,0.019973248119747,と
19,0.0454637430558098,、
19,0.00525708609480348,１
19,0.000789679765802771,万
19,0.00420593166445037,人
19,0.0311417639422487,に
19,0.00525708609480348,１
19,0.00420593166445037,人
19,0.00709660634792141,から
19,0.00210362280374416,２
19,0.000789679765802771,万
19,0.00223501710753829,５
19,0.000264102550626218,千
19,0.00420593166445037,人
19,0.0311417639422487,に
19,0.00525708609480348,１
19,0.00420593166445037,人
19,0.0549241329289878,の
19,0.000789679765802771,割合
19,0.0311417639422487,に
19,0.00092107406959691,なる
19,0.0249662316639242,。
19,0.0015780455885676,この
19,0.00092107406959691,うち
19,0.0454637430558098,、
19,0.000789679765802771,運動
19,0.000264102550626218,障害
19,0.0261487803980715,が
19,0.000264102550626218,残る
19,0.0118268012845104,など
19,0.000264102550626218,重
19,0.000264102550626218,篤
19,0.019973248119747,と
19,0.0101186753351866,さ
19,0.0128779557148635,れ
19,0.0358719588788377,た
19,0.000264102550626218,ケース
19,0.00460011457583278,も
19,0.00525708609480348,１
19,0.00591405761377417,０
19,0.0015780455885676,６
19,0.00249780571512657,件
19,0.00092107406959691,あっ
19,0.0358719588788377,た
19,0.0249662316639242,。
19,0.00657102913274486,　
19,0.000264102550626218,同省
19,0.0311417639422487,に
19,0.00197222849995002,よる
19,0.019973248119747,と
19,0.0454637430558098,、
19,0.000526891158214495,製薬
19,0.00407453736065623,会社
19,0.0549241329289878,の
19,0.000264102550626218,グラクソ・スミスクライン
19,0.00105246837339105,製造
19,0.0549241329289878,の
19,0.000789679765802771,ワクチン
19,0.0222069512842473,で
19,0.0229953171070122,は
19,0.0454637430558098,、
19,0.00105246837339105,医療
19,0.00276059432271485,機関
19,0.00709660634792141,から
19,0.00525708609480348,１
19,0.00591405761377417,０
19,0.00591405761377417,０
19,0.00525708609480348,１
19,0.00249780571512657,件
19,0.0454637430558098,、
19,0.00105246837339105,製造
19,0.000789679765802771,販売
19,0.00407453736065623,会社
19,0.00709660634792141,から
19,0.000789679765802771,７
19,0.00591405761377417,０
19,0.00420593166445037,４
19,0.00249780571512657,件
19,0.0454637430558098,、
19,0.000395496854420356,別
19,0.0549241329289878,の
19,0.000526891158214495,製薬
19,0.00407453736065623,会社
19,0.0454637430558098,、
19,0.000264102550626218,ＭＳＤ
19,0.00105246837339105,製造
19,0.0549241329289878,の
19,0.000789679765802771,ワクチン
19,0.0229953171070122,は
19,0.0454637430558098,、
19,0.00105246837339105,医療
19,0.00276059432271485,機関
19,0.00709660634792141,から
19,0.00525708609480348,１
19,0.0015780455885676,９
19,0.00223501710753829,５
19,0.00249780571512657,件
19,0.0454637430558098,、
19,0.00105246837339105,製造
19,0.000789679765802771,販売
19,0.00407453736065623,会社
19,0.00709660634792141,から
19,0.0015780455885676,６
19,0.000789679765802771,８
19,0.00249780571512657,件
19,0.0549241329289878,の
19,0.0015780455885676,報告
19,0.0261487803980715,が
19,0.00092107406959691,あっ
19,0.0358719588788377,た
19,0.0249662316639242,。
19,0.00131525698097932,接種
19,0.00919891520862763,者
19,0.000526891158214495,数
19,0.000526891158214495,に対する
19,0.0015780455885676,報告
19,0.0549241329289878,の
19,0.000789679765802771,割合
19,0.0229953171070122,は
19,0.00591405761377417,０
19,0.0032861715378914,・
19,0.00591405761377417,０
19,0.00591405761377417,０
19,0.00420593166445037,４
19,0.00092107406959691,～
19,0.00591405761377417,０
19,0.0032861715378914,・
19,0.00591405761377417,０
19,0.00525708609480348,１
19,0.00420593166445037,４
19,0.000264102550626218,％
19,0.0249662316639242,。
19,0.000395496854420356,これ
19,0.000789679765802771,まで
19,0.0015780455885676,報告
19,0.0101186753351866,さ
19,0.0128779557148635,れ
19,0.0170825734362759,て
19,0.006702423436539,い
19,0.0358719588788377,た
19,0.000789679765802771,割合
19,0.019973248119747,と
19,0.0454637430558098,、
19,0.000264102550626218,違い
19,0.0229953171070122,は
19,0.000526891158214495,なかっ
19,0.0358719588788377,た
19,0.0249662316639242,。
19,0.00105246837339105,医療
19,0.00276059432271485,機関
19,0.000789679765802771,側
19,0.0261487803980715,が
19,0.00131525698097932,接種
19,0.019973248119747,と
19,0.0549241329289878,の
19,0.00144665128477346,関連
19,0.0261487803980715,が
19,0.00223501710753829,ある
19,0.019973248119747,と
19,0.0189220936893939,し
19,0.0358719588788377,た
19,0.000526891158214495,例
19,0.0229953171070122,は
19,0.000789679765802771,７
19,0.0049942974872152,３
19,0.0049942974872152,３
19,0.00249780571512657,件
19,0.000658285462008633,だっ
19,0.0358719588788377,た
19,0.0249662316639242,。
19,0.00420593166445037,パソコン
19,0.0549241329289878,の
19,0.00749078925930383,遠隔
19,0.0077535778668921,操作
19,0.00827915508206866,事件
19,0.0222069512842473,で
19,0.0454637430558098,、
19,0.00407453736065623,警視庁
19,0.0118268012845104,など
19,0.0549241329289878,の
19,0.00236641141133243,合同
19,0.00683381774033313,捜査
19,0.00407453736065623,本部
19,0.0229953171070122,は
19,0.0454637430558098,、
19,0.00118386267718519,都内
19,0.0311417639422487,に
19,0.00105246837339105,住む
0,0.0615055079559356,Ｉ
19,0.000264102550626218,Ｔ
19,0.00144665128477346,関連
19,0.00407453736065623,会社
19,0.00144665128477346,社員
19,0.0549241329289878,の
19,0.0049942974872152,３
19,0.00591405761377417,０
19,0.00092107406959691,歳
19,0.0549241329289878,の
19,0.00302338293030312,男
19,0.0261487803980715,が
19,0.0454637430558098,、
19,0.00105246837339105,去年
19,0.00144665128477346,８月
19,0.0454637430558098,、
19,0.00262920001892071,インターネット
19,0.0549241329289878,の
19,0.00210362280374416,掲示板
19,0.0311417639422487,に
19,0.00105246837339105,漫画
19,0.0549241329289878,の
19,0.00131525698097932,イベント
19,0.0222069512842473,で
19,0.00131525698097932,大量
19,0.00315477723409726,殺人
19,0.0277255120436011,を
19,0.00538848039859761,する
19,0.00473150887962692,予告
19,0.0277255120436011,を
19,0.00197222849995002,書き込ん
19,0.00354896014547968,だ
19,0.00184083419615588,として
19,0.00223501710753829,威力
19,0.0032861715378914,業務
19,0.00341756584168554,妨害
19,0.0549241329289878,の
19,0.00302338293030312,疑い
19,0.0222069512842473,で
19,0.00854194368965693,逮捕
19,0.0189220936893939,し
19,0.00236641141133243,まし
19,0.0358719588788377,た
19,0.0249662316639242,。
19,0.00302338293030312,男
19,0.0229953171070122,は
19,0.00985588672759832,「
19,0.00105246837339105,事実
19,0.0222069512842473,で
19,0.0229953171070122,は
19,0.00197222849995002,あり
19,0.0015780455885676,ませ
19,0.0015780455885676,ん
19,0.00972449242380418,」
19,0.019973248119747,と
19,0.00972449242380418,容疑
19,0.0277255120436011,を
19,0.0015780455885676,否認
19,0.0189220936893939,し
19,0.0170825734362759,て
19,0.00512569179100934,いる
19,0.00144665128477346,という
19,0.00565126900618589,こと
19,0.00249780571512657,です
19,0.0249662316639242,。
19,0.00854194368965693,逮捕
19,0.0101186753351866,さ
19,0.0128779557148635,れ
19,0.0358719588788377,た
19,0.0549241329289878,の
