トピック,Phi,単語
2,0.103824556436392,が
17,0.0163887526565314,強まっ
7,0.108583986443551,た
10,0.00460752200165723,として
10,0.0878125945512133,、
10,0.00559414341528833,威力
10,0.00822513385163793,業務
10,0.00855400765618163,妨害
2,0.108543318233297,の
1,0.0647142487716599,疑い
10,0.038810397674202,で
10,0.0213800860333859,逮捕
10,0.0368371548469398,し
1,0.0970390483579036,まし
10,0.05196534985595,た
10,0.0424280095241827,。
17,0.0286496648684002,調べ
1,0.00652960951642123,に対して
10,0.00954062906981273,「
1,0.00652960951642123,まったく
10,0.00263427917439504,事実
10,0.038810397674202,で
7,0.113879474687567,は
19,0.0340847180604745,あり
19,0.0408948515390908,ませ
19,0.0408948515390908,ん
19,0.119211386543178,」
10,0.0335484168015028,と
10,0.0243399502742792,容疑
10,0.055254087901387,を
19,0.0408948515390908,否認
10,0.0368371548469398,し
2,0.107363627784071,て
2,0.0224259154397888,いる
1,0.0711792086889087,という
2,0.0507384862212161,こと
1,0.103504008275152,です
10,0.0424280095241827,。
10,0.0101983766789001,警視庁
17,0.0817802844531653,など
10,0.0641336806240669,に
17,0.0163887526565314,より
1,0.0776441686061574,ます
10,0.0335484168015028,と
10,0.0878125945512133,、
10,0.0151314837470556,片山
10,0.0243399502742792,容疑
10,0.0161181051606867,者
7,0.113879474687567,は
2,0.0118087013967536,以前
10,0.0878125945512133,、
2,0.023605605889015,インターネット
10,0.055254087901387,を
17,0.0163887526565314,使っ
10,0.05196534985595,た
7,0.0106174539292524,脅迫
10,0.0203934646197548,事件
10,0.00493639580620093,など
10,0.038810397674202,で
10,0.0213800860333859,逮捕
10,0.00888288146072533,さ
2,0.0932073423933569,れ
10,0.0878125945512133,、
17,0.0123017819192417,実刑
1,0.0194595293509187,判決
10,0.055254087901387,を
2,0.0047305587013968,受け
2,0.107363627784071,て
10,0.00164765776076394,い
1,0.0776441686061574,ます
10,0.0424280095241827,。
7,0.0476858716373655,江の島
10,0.038810397674202,で
17,0.020475723393821,見つかっ
10,0.05196534985595,た
7,0.0265039186613009,記憶
7,0.0503336157593736,媒体
2,0.108543318233297,の
17,0.0163887526565314,ファイル
10,0.0641336806240669,に
7,0.113879474687567,は
10,0.00954062906981273,「
2,0.0118087013967536,以前
10,0.0878125945512133,、
10,0.0203934646197548,事件
10,0.0641336806240669,に
7,0.0159129421732686,巻き込ま
2,0.0932073423933569,れ
10,0.05196534985595,た
17,0.0163887526565314,せい
10,0.038810397674202,で
10,0.0878125945512133,、
10,0.00164765776076394,無実
10,0.0641336806240669,に
2,0.0259649867874672,も
7,0.00796970980724432,関わら
17,0.0245626941311106,ず
17,0.020475723393821,人生
2,0.108543318233297,の
17,0.020475723393821,大幅
17,0.0531714892921379,な
17,0.020475723393821,軌道
17,0.020475723393821,修正
10,0.055254087901387,を
2,0.0401212721781808,さ
17,0.0123017819192417,せ
2,0.0212462249905627,られ
7,0.108583986443551,た
19,0.119211386543178,」
10,0.0335484168015028,と
10,0.00493639580620093,警察
10,0.00493639580620093,や
7,0.0132651980512605,検察
10,0.00394977439256983,へ
10,0.0825506136785141,の
1,0.0194595293509187,恨み
10,0.0335484168015028,と
10,0.00131878395622024,とれる
7,0.00796970980724432,内容
10,0.0279575621242599,が
17,0.0368236063429795,書き込ま
2,0.0932073423933569,れ
2,0.107363627784071,て
2,0.0542775575688945,い
1,0.0970390483579036,まし
7,0.108583986443551,た
10,0.0424280095241827,。
10,0.0101983766789001,警視庁
2,0.0648947716119297,など
7,0.113879474687567,は
10,0.0151314837470556,片山
10,0.0243399502742792,容疑
10,0.0161181051606867,者
10,0.0279575621242599,が
17,0.0368236063429795,一連
10,0.0825506136785141,の
10,0.0203934646197548,事件
10,0.0641336806240669,に
1,0.0388544091026649,関わっ
7,0.108583986443551,た
10,0.0335484168015028,と
7,0.0556291040033898,み
2,0.107363627784071,て
10,0.0878125945512133,、
17,0.0245626941311106,動機
2,0.0648947716119297,など
10,0.0825506136785141,の
10,0.00197653156530764,解明
10,0.055254087901387,を
2,0.0118087013967536,進める
2,0.0507384862212161,こと
10,0.0641336806240669,に
10,0.0368371548469398,し
2,0.107363627784071,て
10,0.00164765776076394,い
1,0.0776441686061574,ます
10,0.0424280095241827,。
10,0.0105272504834438,パソコン
10,0.0825506136785141,の
10,0.0180913479879489,遠隔
10,0.0194068432061237,操作
10,0.0203934646197548,事件
10,0.038810397674202,で
10,0.0878125945512133,、
10,0.00559414341528833,威力
10,0.00822513385163793,業務
10,0.00855400765618163,妨害
10,0.0243399502742792,容疑
10,0.038810397674202,で
10,0.0213800860333859,逮捕
2,0.0401212721781808,さ
2,0.0932073423933569,れ
10,0.05196534985595,た
7,0.00532196568523624,ＩＴ
10,0.00164765776076394,関連
10,0.00723851243800683,会社
10,0.00329202678348243,社員
10,0.0878125945512133,、
10,0.0151314837470556,片山
10,0.00394977439256983,祐輔
10,0.0243399502742792,容疑
0,0.0497066338601314,者
0,0.0946578972272183,（
19,0.0136543176246257,30
0,0.087560329327152,）
2,0.103824556436392,が
2,0.0118087013967536,報道
7,0.0106174539292524,機関
17,0.0817802844531653,など
10,0.0641336806240669,に
19,0.00684418414600937,宛て
15,0.063888179729386,た
10,0.00592301721983203,メール
10,0.038810397674202,で
10,0.0878125945512133,、
7,0.063572336369414,猫
10,0.0641336806240669,に
15,0.063888179729386,首輪
10,0.055254087901387,を
15,0.0766530508041884,付け
10,0.05196534985595,た
0,0.00238951452635567,日付
10,0.055254087901387,を
15,0.00644625989277521,実際
17,0.0163887526565314,より
0,0.00712122645973324,後
0,0.0118529383931108,だっ
10,0.05196534985595,た
2,0.00591024915062293,よう
10,0.0641336806240669,に
17,0.00412784044466251,偽装
10,0.0368371548469398,し
7,0.108583986443551,た
15,0.03197600204238,可能
19,0.0238695178425501,性
2,0.103824556436392,が
15,0.00644625989277521,高い
2,0.0507384862212161,こと
2,0.103824556436392,が
0,0.00475537049304446,12
0,0.0639017696602641,日
10,0.0878125945512133,、
10,0.0161181051606867,捜査
0,0.021316362259866,関係
10,0.0161181051606867,者
10,0.00394977439256983,へ
10,0.0825506136785141,の
7,0.00796970980724432,取材
10,0.038810397674202,で
7,0.0185606862952766,分かっ
10,0.05196534985595,た
10,0.0424280095241827,。
10,0.0101983766789001,警視庁
2,0.0648947716119297,など
2,0.108543318233297,の
10,0.00592301721983203,合同
10,0.0161181051606867,捜査
10,0.00954062906981273,本部
19,0.1702873876328,は
10,0.0161181051606867,捜査
10,0.055254087901387,を
2,0.0011914873537184,かく乱
10,0.00625189102437573,する
15,0.0128286954301764,目的
0,0.0118529383931108,だっ
10,0.05196534985595,た
10,0.0335484168015028,と
7,0.0556291040033898,み
2,0.107363627784071,て
15,0.0192111309675776,調べる
10,0.0424280095241827,。
0,0.104121321093973,　
10,0.0161181051606867,捜査
10,0.00954062906981273,本部
10,0.0641336806240669,に
0,0.0355114980599987,よる
10,0.0335484168015028,と
10,0.0878125945512133,、
15,0.0447408731171824,１月
10,0.00263427917439504,５
0,0.0639017696602641,日
15,0.00644625989277521,未明
10,0.0641336806240669,に
10,0.00526526961074463,真犯人
10,0.0118427457016186,から
2,0.0118087013967536,報道
7,0.0106174539292524,機関
10,0.00493639580620093,など
10,0.0641336806240669,に
15,0.0255935665049788,送ら
2,0.0932073423933569,れ
10,0.05196534985595,た
10,0.00592301721983203,メール
0,0.0449749219267538,「
7,0.00267422156322816,新春
17,0.00412784044466251,パズル
0,0.0165846503264884,～
15,0.00644625989277521,延長
0,0.00238951452635567,戦
0,0.0165846503264884,～
19,0.119211386543178,」
10,0.055254087901387,を
15,0.00644625989277521,解読
10,0.00625189102437573,する
10,0.0335484168015028,と
10,0.0878125945512133,、
7,0.0476858716373655,江の島
0,0.0946578972272183,（
10,0.00394977439256983,神奈川
7,0.029151662783309,県
15,0.0255935665049788,藤沢
0,0.0260480741932435,市
0,0.087560329327152,）
2,0.108543318233297,の
7,0.063572336369414,猫
10,0.0641336806240669,に
7,0.0370948951493332,首輪
10,0.055254087901387,を
15,0.0766530508041884,付け
10,0.05196534985595,た
10,0.0335484168015028,と
10,0.00625189102437573,する
15,0.00644625989277521,記述
15,0.0128286954301764,とともに
10,0.0878125945512133,、
7,0.063572336369414,猫
10,0.0641336806240669,に
15,0.0766530508041884,付け
10,0.05196534985595,た
7,0.00532196568523624,もの
10,0.0335484168015028,と
0,0.00238951452635567,色
10,0.00493639580620093,や
2,0.0011914873537184,形
10,0.0279575621242599,が
15,0.00644625989277521,酷似
10,0.0368371548469398,し
15,0.063888179729386,た
15,0.063888179729386,首輪
10,0.0825506136785141,の
15,0.0128286954301764,写真
2,0.103824556436392,が
0,0.00238951452635567,示さ
2,0.0932073423933569,れ
7,0.108583986443551,た
10,0.0424280095241827,。
7,0.0370948951493332,首輪
7,0.113879474687567,は
15,0.0447408731171824,１月
10,0.00822513385163793,４
2,0.0259649867874672,日
15,0.00644625989277521,付
2,0.108543318233297,の
10,0.00394977439256983,神奈川
0,0.00475537049304446,新聞
10,0.0825506136785141,の
0,0.0118529383931108,上
10,0.038810397674202,で
15,0.0128286954301764,撮影
10,0.00888288146072533,さ
2,0.0932073423933569,れ
2,0.107363627784071,て
2,0.0542775575688945,い
7,0.108583986443551,た
10,0.0424280095241827,。
0,0.104121321093973,　
0,0.00475537049304446,一方
10,0.0878125945512133,、
10,0.0161181051606867,捜査
10,0.00954062906981273,本部
2,0.103824556436392,が
7,0.0476858716373655,江の島
10,0.0825506136785141,の
15,0.03197600204238,防犯
7,0.0344471510273251,カメラ
7,0.0344471510273251,映像
10,0.055254087901387,を
15,0.0192111309675776,解析
10,0.0368371548469398,し
10,0.05196534985595,た
15,0.0128286954301764,結果
10,0.0878125945512133,、
15,0.0447408731171824,１月
2,0.0259649867874672,３
2,0.0259649867874672,日
0,0.0142187943597996,午後
2,0.0259649867874672,３
0,0.0142187943597996,時
0,0.0142187943597996,ごろ
10,0.0878125945512133,、
10,0.0151314837470556,片山
10,0.0243399502742792,容疑
10,0.0161181051606867,者
10,0.0335484168015028,と
7,0.0556291040033898,み
17,0.0449975478175587,られる
15,0.0128286954301764,眼鏡
7,0.0185606862952766,姿
2,0.108543318233297,の
2,0.0271446772366934,男
2,0.103824556436392,が
7,0.063572336369414,猫
10,0.0641336806240669,に
15,0.063888179729386,首輪
10,0.055254087901387,を
15,0.0766530508041884,付け
2,0.107363627784071,て
2,0.0542775575688945,い
7,0.108583986443551,た
2,0.0507384862212161,こと
2,0.103824556436392,が
19,0.0102492508853175,判明
10,0.0368371548469398,し
10,0.05196534985595,た
10,0.0424280095241827,。
0,0.104121321093973,　
10,0.0161181051606867,捜査
10,0.00954062906981273,本部
7,0.113879474687567,は
10,0.0878125945512133,、
10,0.0151314837470556,片山
10,0.0243399502742792,容疑
10,0.0161181051606867,者
10,0.0279575621242599,が
15,0.0447408731171824,１月
10,0.00822513385163793,４
0,0.0639017696602641,日
2,0.00591024915062293,以降
10,0.0641336806240669,に
15,0.063888179729386,首輪
10,0.055254087901387,を
15,0.0766530508041884,付け
10,0.05196534985595,た
2,0.00591024915062293,よう
10,0.0641336806240669,に
15,0.00644625989277521,見せかける
0,0.00475537049304446,ため
10,0.0878125945512133,、
15,0.00644625989277521,複数
10,0.0825506136785141,の
15,0.063888179729386,首輪
10,0.055254087901387,を
15,0.00644625989277521,用意
10,0.0368371548469398,し
10,0.0121716195061623,て
15,0.00644625989277521,新聞紙
10,0.0825506136785141,の
0,0.0118529383931108,上
10,0.038810397674202,で
15,0.0128286954301764,写真
10,0.055254087901387,を
15,0.00644625989277521,撮っ
10,0.05196534985595,た
10,0.0335484168015028,と
7,0.0556291040033898,み
10,0.0121716195061623,て
0,0.0307797861266211,いる
10,0.0424280095241827,。
0,0.104121321093973,　
10,0.0161181051606867,捜査
10,0.00954062906981273,本部
7,0.113879474687567,は
15,0.0447408731171824,１月
2,0.0259649867874672,３
0,0.0639017696602641,日
10,0.0825506136785141,の
15,0.03197600204238,防犯
7,0.0344471510273251,カメラ
10,0.0825506136785141,の
7,0.0344471510273251,映像
2,0.0648947716119297,など
10,0.0118427457016186,から
10,0.0878125945512133,、
10,0.0151314837470556,片山
10,0.0243399502742792,容疑
10,0.0161181051606867,者
10,0.0335484168015028,と
7,0.0556291040033898,み
17,0.0449975478175587,られる
2,0.0271446772366934,男
2,0.103824556436392,が
7,0.0476858716373655,江の島
10,0.038810397674202,で
7,0.0370948951493332,首輪
10,0.055254087901387,を
2,0.00237117780294453,付け
10,0.05196534985595,た
0,0.00712122645973324,後
10,0.0878125945512133,、
17,0.0163887526565314,バイク
10,0.038810397674202,で
10,0.00559414341528833,東京
19,0.044299918278399,都
10,0.00427864819711353,江東
10,0.00394977439256983,区
0,0.00238951452635567,方面
10,0.0641336806240669,に
10,0.000332162542589137,向かっ
10,0.05196534985595,た
2,0.0507384862212161,こと
10,0.055254087901387,を
15,0.0192111309675776,確認
10,0.0424280095241827,。
15,0.0128286954301764,同
10,0.0243399502742792,容疑
0,0.0497066338601314,者
10,0.055254087901387,を
10,0.00263427917439504,特定
10,0.0368371548469398,し
10,0.0878125945512133,、
15,0.0511233086545836,10
0,0.0639017696602641,日
10,0.0641336806240669,に
10,0.0213800860333859,逮捕
10,0.0368371548469398,し
10,0.05196534985595,た
10,0.0424280095241827,。
10,0.0161181051606867,捜査
10,0.00954062906981273,本部
10,0.0641336806240669,に
0,0.0355114980599987,よる
10,0.0335484168015028,と
10,0.00954062906981273,「
15,0.0192111309675776,全く
19,0.00684418414600937,身
10,0.0641336806240669,に
0,0.00712122645973324,覚え
2,0.103824556436392,が
19,0.0340847180604745,あり
19,0.0408948515390908,ませ
19,0.0408948515390908,ん
19,0.119211386543178,」
10,0.0335484168015028,と
10,0.0243399502742792,容疑
10,0.055254087901387,を
19,0.0408948515390908,否認
10,0.0368371548469398,し
2,0.107363627784071,て
2,0.0224259154397888,いる
10,0.0424280095241827,。
0,0.104121321093973,　
15,0.063888179729386,首輪
10,0.0641336806240669,に
15,0.0766530508041884,付け
2,0.0212462249905627,られ
10,0.05196534985595,た
17,0.0327366356056898,ＳＤ
17,0.0368236063429795,カード
10,0.055254087901387,を
15,0.00644625989277521,読み解く
10,0.0335484168015028,と
10,0.0878125945512133,、
10,0.0180913479879489,遠隔
10,0.0194068432061237,操作
10,0.0118427457016186,ウイルス
10,0.00954062906981273,「
10,0.000661036347132836,ｉｅｓｙｓ
17,0.00821481118195213,．
0,0.00475537049304446,ｅｘｅ
19,0.119211386543178,」
10,0.0825506136785141,の
17,0.0409105770802691,プログラム
10,0.00493639580620093,や
10,0.0878125945512133,、
0,0.0449749219267538,「
2,0.0118087013967536,以前
10,0.0203934646197548,事件
10,0.0641336806240669,に
7,0.0159129421732686,巻き込ま
0,0.0142187943597996,れ
10,0.0878125945512133,、
10,0.00164765776076394,無実
10,0.0641336806240669,に
2,0.0259649867874672,も
15,0.0128286954301764,かかわら
17,0.0245626941311106,ず
17,0.020475723393821,人生
10,0.0825506136785141,の
17,0.020475723393821,大幅
17,0.0531714892921379,な
17,0.020475723393821,軌道
17,0.020475723393821,修正
10,0.055254087901387,を
2,0.0401212721781808,さ
19,0.0238695178425501,せ
2,0.0212462249905627,られ
10,0.05196534985595,た
10,0.00164765776076394,」
10,0.0335484168015028,と
10,0.0825506136785141,の
10,0.000332162542589137,文言
10,0.0279575621242599,が
10,0.000661036347132836,示さ
2,0.0932073423933569,れ
10,0.05196534985595,た
10,0.0424280095241827,。
0,0.104121321093973,　
10,0.0161181051606867,捜査
10,0.00954062906981273,本部
7,0.113879474687567,は
7,0.00267422156322816,11
0,0.0639017696602641,日
10,0.0878125945512133,、
10,0.0151314837470556,片山
10,0.0243399502742792,容疑
10,0.0161181051606867,者
10,0.055254087901387,を
0,0.00238951452635567,送検
10,0.0424280095241827,。
10,0.0180913479879489,遠隔
10,0.0194068432061237,操作
10,0.0118427457016186,ウイルス
10,0.055254087901387,を
17,0.0163887526565314,使っ
7,0.108583986443551,た
17,0.0368236063429795,一連
10,0.0825506136785141,の
10,0.0203934646197548,事件
10,0.00394977439256983,へ
10,0.0825506136785141,の
17,0.00821481118195213,関与
2,0.108543318233297,の
15,0.00644625989277521,裏付け
10,0.055254087901387,を
2,0.0118087013967536,進める
15,0.0128286954301764,とともに
10,0.0878125945512133,、
10,0.00493639580620093,警察
17,0.00821481118195213,や
7,0.0132651980512605,検察
10,0.00394977439256983,へ
10,0.0825506136785141,の
0,0.00475537049304446,逆恨み
10,0.0279575621242599,が
17,0.0245626941311106,動機
10,0.0641336806240669,に
17,0.00821481118195213,つながっ
7,0.108583986443551,た
15,0.03197600204238,可能
19,0.0238695178425501,性
2,0.0259649867874672,も
2,0.0200665345413366,ある
10,0.0335484168015028,と
7,0.0556291040033898,み
2,0.107363627784071,て
17,0.0286496648684002,調べ
2,0.107363627784071,て
2,0.0224259154397888,いる
10,0.0424280095241827,。
10,0.0180913479879489,遠隔
10,0.0194068432061237,操作
10,0.0118427457016186,ウイルス
10,0.0641336806240669,に
10,0.00460752200165723,感染
10,0.0368371548469398,し
7,0.108583986443551,た
10,0.0105272504834438,パソコン
10,0.0118427457016186,から
2,0.0165274631936581,犯行
10,0.0118427457016186,予告
10,0.0279575621242599,が
17,0.0368236063429795,書き込ま
2,0.0932073423933569,れ
10,0.05196534985595,た
10,0.0203934646197548,事件
10,0.038810397674202,で
10,0.0878125945512133,、
10,0.0101983766789001,警視庁
10,0.00493639580620093,など
10,0.0825506136785141,の
10,0.00592301721983203,合同
10,0.0161181051606867,捜査
10,0.00954062906981273,本部
7,0.113879474687567,は
10,0.0878125945512133,、
10,0.00296315297893873,都内
10,0.0641336806240669,に
1,0.0388544091026649,住む
2,0.0259649867874672,３
10,0.00690963863346313,０
17,0.0163887526565314,歳
2,0.108543318233297,の
2,0.0271446772366934,男
2,0.103824556436392,が
7,0.0212084304172847,漫画
10,0.0825506136785141,の
17,0.0368236063429795,イベント
10,0.038810397674202,で
10,0.0825506136785141,の
10,0.00789626004709423,殺人
10,0.0118427457016186,予告
10,0.055254087901387,を
2,0.023605605889015,インターネット
2,0.108543318233297,の
10,0.00526526961074463,掲示板
10,0.0641336806240669,に
10,0.00493639580620093,書き込ん
10,0.00756738624255053,だ
1,0.0647142487716599,疑い
2,0.103824556436392,が
17,0.0163887526565314,強まっ
10,0.05196534985595,た
10,0.00460752200165723,として
10,0.0878125945512133,、
10,0.00559414341528833,威力
10,0.00822513385163793,業務
10,0.00855400765618163,妨害
10,0.0825506136785141,の
1,0.0647142487716599,疑い
10,0.038810397674202,で
10,0.0213800860333859,逮捕
10,0.0368371548469398,し
1,0.0970390483579036,まし
7,0.108583986443551,た
10,0.0424280095241827,。
10,0.0101983766789001,警視庁
2,0.0648947716119297,など
7,0.113879474687567,は
10,0.00822513385163793,４
10,0.00296315297893873,人
10,0.0825506136785141,の
10,0.00526526961074463,男性
10,0.0279575621242599,が
10,0.00526526961074463,誤認
10,0.0213800860333859,逮捕
2,0.0401212721781808,さ
2,0.0932073423933569,れ
10,0.05196534985595,た
17,0.0368236063429795,一連
2,0.108543318233297,の
10,0.0203934646197548,事件
10,0.0641336806240669,に
2,0.0271446772366934,男
10,0.0279575621242599,が
1,0.0388544091026649,関わっ
7,0.108583986443551,た
10,0.0335484168015028,と
7,0.0556291040033898,み
2,0.107363627784071,て
10,0.0878125945512133,、
7,0.00532196568523624,詳しい
7,0.00796970980724432,経緯
10,0.00493639580620093,や
17,0.0245626941311106,動機
2,0.0648947716119297,など
10,0.0825506136785141,の
10,0.00197653156530764,解明
10,0.055254087901387,を
2,0.0118087013967536,進める
2,0.0507384862212161,こと
10,0.0641336806240669,に
10,0.0368371548469398,し
10,0.0121716195061623,て
2,0.0542775575688945,い
1,0.0776441686061574,ます
10,0.0424280095241827,。
10,0.0213800860333859,逮捕
2,0.0401212721781808,さ
2,0.0932073423933569,れ
10,0.05196534985595,た
2,0.108543318233297,の
7,0.113879474687567,は
10,0.0878125945512133,、
10,0.00559414341528833,東京
10,0.00329202678348243,・
10,0.00427864819711353,江東
10,0.00394977439256983,区
10,0.0641336806240669,に
1,0.0388544091026649,住む
10,0.0151314837470556,片山
10,0.00394977439256983,祐輔
10,0.0243399502742792,容疑
10,0.0161181051606867,者
7,0.0159129421732686,（
2,0.0259649867874672,３
10,0.00690963863346313,０
17,0.0163887526565314,歳
10,0.00197653156530764,）
1,0.103504008275152,です
10,0.0424280095241827,。
10,0.0118427457016186,ウイルス
10,0.0641336806240669,に
10,0.00460752200165723,感染
10,0.0368371548469398,し
7,0.108583986443551,た
10,0.0105272504834438,パソコン
2,0.0648947716119297,など
10,0.0279575621242599,が
10,0.0180913479879489,遠隔
10,0.0194068432061237,操作
2,0.0401212721781808,さ
2,0.0932073423933569,れ
10,0.0121716195061623,て
7,0.0132651980512605,無
10,0.00164765776076394,差別
10,0.00789626004709423,殺人
2,0.0648947716119297,など
2,0.108543318233297,の
1,0.0453193690199137,犯行
10,0.0118427457016186,予告
2,0.103824556436392,が
17,0.0368236063429795,書き込ま
2,0.0932073423933569,れ
10,0.05196534985595,た
17,0.0368236063429795,一連
10,0.0825506136785141,の
10,0.0203934646197548,事件
10,0.038810397674202,で
7,0.113879474687567,は
10,0.0878125945512133,、
17,0.00412784044466251,合わせ
2,0.107363627784071,て
10,0.00822513385163793,４
10,0.00296315297893873,人
10,0.0825506136785141,の
10,0.00526526961074463,男性
2,0.103824556436392,が
10,0.00526526961074463,誤認
10,0.0213800860333859,逮捕
2,0.0401212721781808,さ
2,0.0932073423933569,れ
1,0.0970390483579036,まし
10,0.05196534985595,た
10,0.0424280095241827,。
7,0.0106174539292524,その後
10,0.0878125945512133,、
10,0.00526526961074463,真犯人
10,0.0335484168015028,と
7,0.0556291040033898,み
17,0.0449975478175587,られる
7,0.0212084304172847,人物
10,0.0118427457016186,から
2,0.0118087013967536,報道
7,0.0106174539292524,機関
2,0.0648947716119297,など
10,0.0641336806240669,に
1,0.0453193690199137,犯行
10,0.00197653156530764,声明
10,0.0825506136785141,の
10,0.00592301721983203,メール
10,0.0279575621242599,が
1,0.0194595293509187,送り
10,0.000989910151676536,つけ
2,0.0212462249905627,られ
10,0.0878125945512133,、
1,0.0323894491854162,先月
10,0.00263427917439504,５
2,0.0259649867874672,日
10,0.0641336806240669,に
7,0.113879474687567,は
10,0.00394977439256983,神奈川
7,0.029151662783309,県
10,0.00329202678348243,・
7,0.0476858716373655,江の島
10,0.0825506136785141,の
7,0.063572336369414,猫
10,0.0825506136785141,の
7,0.0370948951493332,首輪
10,0.0118427457016186,から
10,0.0180913479879489,遠隔
10,0.0194068432061237,操作
10,0.0118427457016186,ウイルス
10,0.0825506136785141,の
17,0.0409105770802691,プログラム
17,0.0817802844531653,など
10,0.0279575621242599,が
1,0.0259244892681675,入っ
7,0.108583986443551,た
7,0.0265039186613009,記憶
7,0.0503336157593736,媒体
10,0.0825506136785141,の
17,0.020475723393821,マイクロ
17,0.0327366356056898,ＳＤ
17,0.0368236063429795,カード
10,0.0279575621242599,が
1,0.0194595293509187,見つかり
1,0.0970390483579036,まし
10,0.05196534985595,た
10,0.0424280095241827,。
10,0.0101983766789001,警視庁
2,0.0648947716119297,など
1,0.0194595293509187,が
10,0.0878125945512133,、
7,0.063572336369414,猫
10,0.0279575621242599,が
2,0.0542775575688945,い
10,0.05196534985595,た
1,0.0259244892681675,場所
10,0.0825506136785141,の
17,0.0163887526565314,近く
10,0.0641336806240669,に
2,0.0200665345413366,ある
7,0.0159129421732686,防犯
7,0.0344471510273251,カメラ
10,0.0825506136785141,の
7,0.0344471510273251,映像
10,0.055254087901387,を
17,0.0286496648684002,調べ
10,0.05196534985595,た
1,0.0323894491854162,ところ
10,0.0878125945512133,、
7,0.063572336369414,猫
10,0.0641336806240669,に
17,0.0163887526565314,近づく
17,0.0163887526565314,不審
17,0.0531714892921379,な
2,0.0271446772366934,男
10,0.0825506136785141,の
7,0.0185606862952766,姿
10,0.0279575621242599,が
2,0.00355086825217067,とらえ
2,0.0212462249905627,られ
2,0.107363627784071,て
10,0.00164765776076394,い
2,0.107363627784071,て
10,0.0878125945512133,、
17,0.00412784044466251,周辺
10,0.0825506136785141,の
7,0.0344471510273251,カメラ
10,0.0641336806240669,に
17,0.0163887526565314,映っ
2,0.107363627784071,て
2,0.0542775575688945,い
10,0.05196534985595,た
17,0.0163887526565314,バイク
17,0.0817802844531653,など
2,0.108543318233297,の
7,0.0344471510273251,映像
2,0.0648947716119297,など
10,0.0118427457016186,から
10,0.0151314837470556,片山
10,0.0243399502742792,容疑
10,0.0161181051606867,者
10,0.0335484168015028,と
7,0.0556291040033898,み
17,0.0449975478175587,られる
2,0.0507384862212161,こと
2,0.103824556436392,が
7,0.0185606862952766,分かっ
7,0.108583986443551,た
1,0.0711792086889087,という
2,0.0507384862212161,こと
1,0.103504008275152,です
10,0.0424280095241827,。
2,0.0047305587013968,さらに
10,0.0878125945512133,、
7,0.0106174539292524,その後
10,0.0825506136785141,の
10,0.0161181051606867,捜査
10,0.038810397674202,で
10,0.0878125945512133,、
2,0.023605605889015,インターネット
10,0.0825506136785141,の
17,0.00821481118195213,接続
7,0.0106174539292524,記録
17,0.0817802844531653,など
10,0.0118427457016186,から
10,0.0878125945512133,、
10,0.0151314837470556,片山
10,0.0243399502742792,容疑
10,0.0161181051606867,者
10,0.0279575621242599,が
17,0.0327366356056898,去年
7,0.0106174539292524,８月
10,0.0878125945512133,、
7,0.0106174539292524,名古屋
7,0.0106174539292524,市
10,0.0641336806240669,に
2,0.0200665345413366,ある
10,0.00723851243800683,会社
2,0.108543318233297,の
10,0.00329202678348243,社員
2,0.108543318233297,の
10,0.0105272504834438,パソコン
10,0.055254087901387,を
10,0.0180913479879489,遠隔
10,0.0194068432061237,操作
10,0.0368371548469398,し
10,0.0121716195061623,て
10,0.0878125945512133,、
2,0.023605605889015,インターネット
2,0.108543318233297,の
10,0.00526526961074463,掲示板
10,0.0641336806240669,に
10,0.00296315297893873,都内
10,0.038810397674202,で
2,0.00355086825217067,開か
10,0.00230540536985134,れる
7,0.0212084304172847,漫画
10,0.0825506136785141,の
17,0.0368236063429795,イベント
10,0.038810397674202,で
10,0.0825506136785141,の
10,0.00789626004709423,殺人
10,0.0118427457016186,予告
10,0.055254087901387,を
10,0.00493639580620093,書き込ん
10,0.00756738624255053,だ
1,0.0647142487716599,疑い
2,0.103824556436392,が
17,0.0163887526565314,強まっ
10,0.05196534985595,た
10,0.00460752200165723,として
10,0.0878125945512133,、
10,0.00197653156530764,１
10,0.00690963863346313,０
2,0.0259649867874672,日
7,0.00267422156322816,朝
10,0.0878125945512133,、
10,0.000989910151676536,自宅
10,0.0641336806240669,に
2,0.0542775575688945,い
7,0.108583986443551,た
10,0.0151314837470556,片山
10,0.0243399502742792,容疑
10,0.0161181051606867,者
10,0.055254087901387,を
10,0.00559414341528833,威力
10,0.00822513385163793,業務
10,0.00855400765618163,妨害
2,0.108543318233297,の
1,0.0647142487716599,疑い
10,0.038810397674202,で
10,0.0213800860333859,逮捕
10,0.0368371548469398,し
1,0.0970390483579036,まし
10,0.05196534985595,た
10,0.0424280095241827,。
10,0.0101983766789001,警視庁
17,0.0817802844531653,など
10,0.0641336806240669,に
17,0.0163887526565314,より
1,0.0776441686061574,ます
10,0.0335484168015028,と
10,0.0151314837470556,片山
10,0.0243399502742792,容疑
10,0.0161181051606867,者
7,0.113879474687567,は
2,0.0118087013967536,以前
10,0.0878125945512133,、
2,0.023605605889015,インターネット
10,0.055254087901387,を
17,0.0163887526565314,使っ
7,0.108583986443551,た
7,0.0106174539292524,脅迫
10,0.0203934646197548,事件
2,0.0648947716119297,など
10,0.038810397674202,で
10,0.0213800860333859,逮捕
2,0.0401212721781808,さ
